wavelength_angstrom,opacity_cm_minus_1
5818.3,1.2952960444076853e-15
5818.4,1.2946213231954322e-15
5818.5,1.2939471290405057e-15
5818.6,1.293273461394092e-15
5818.7,1.2926003197081058e-15
5818.8,1.2919277034351767e-15
5818.9,1.2912556120286294e-15
5819.0,1.2905840449425153e-15
5819.1,1.2899130016315952e-15
5819.2,1.2892424815513233e-15
5819.3,1.2885724841578763e-15
5819.4,1.2879030089081378e-15
5819.5,1.2872340552596812e-15
5819.6,1.2865656226707993e-15
5819.7,1.2858977106004875e-15
5819.8,1.2852303185084278e-15
5819.9,1.2845634458550206e-15
5820.0,1.2838970921013629e-15
5820.1,1.2832312567092365e-15
5820.2,1.2825659391411373e-15
5820.3,1.2819011388602553e-15
5820.4,1.2812368553304626e-15
5820.5,1.2805730880163403e-15
5820.6,1.2799098363831626e-15
5820.7,1.2792470998968805e-15
5820.8,1.2785848780241526e-15
5820.9,1.2779231702323261e-15
5821.0,1.2772619759894219e-15
5821.1,1.2766012947641661e-15
5821.2,1.275941126025964e-15
5821.3,1.2752814692449126e-15
5821.4,1.27462232389178e-15
5821.5,1.2739636894380313e-15
5821.6,1.2733055653558141e-15
5821.7,1.2726479511179441e-15
5821.8,1.2719908461979313e-15
5821.9,1.2713342500699644e-15
5822.0,1.2706781622088982e-15
5822.1,1.270022582090277e-15
5822.2,1.2693675091903219e-15
5822.3,1.2687129429859164e-15
5822.4,1.268058882954631e-15
5822.5,1.2674053285747087e-15
5822.6,1.266752279325053e-15
5822.7,1.2660997346852503e-15
5822.8,1.2654476941355574e-15
5822.9,1.2647961571568876e-15
5823.0,1.2641451232308338e-15
5823.1,1.2634945918396577e-15
5823.2,1.2628445624662724e-15
5823.3,1.2621950345942693e-15
5823.4,1.2615460077079044e-15
5823.5,1.2608974812920823e-15
5823.6,1.2602494548323832e-15
5823.7,1.259601927815048e-15
5823.8,1.2589548997269648e-15
5823.9,1.258308370055692e-15
5824.0,1.257662338289447e-15
5824.1,1.2570168039170912e-15
5824.2,1.2563717664281532e-15
5824.3,1.255727225312817e-15
5824.4,1.2550831800619091e-15
5824.5,1.2544396301669192e-15
5824.6,1.2537965751199846e-15
5824.7,1.2531540144138997e-15
5824.8,1.2525119475420932e-15
5824.9,1.2518703739986562e-15
5825.0,1.2512292932783294e-15
5825.1,1.250588704876484e-15
5825.2,1.249948608289151e-15
5825.3,1.249309003013009e-15
5825.4,1.2486698885453628e-15
5825.5,1.2480312643841754e-15
5825.6,1.2473931300280519e-15
5825.7,1.2467554849762237e-15
5825.8,1.246118328728576e-15
5825.9,1.2454816607856335e-15
5826.0,1.2448454806485434e-15
5826.1,1.2442097878191045e-15
5826.2,1.2435745817997522e-15
5826.3,1.2429398620935403e-15
5826.4,1.242305628204174e-15
5826.5,1.2416718796359894e-15
5826.6,1.2410386158939401e-15
5826.7,1.2404058364836264e-15
5826.8,1.2397735409112777e-15
5826.9,1.2391417286837372e-15
5827.0,1.2385103993084934e-15
5827.1,1.2378795522936592e-15
5827.2,1.2372491871479612e-15
5827.3,1.2366193033807645e-15
5827.4,1.2359899005020589e-15
5827.5,1.2353609780224427e-15
5827.6,1.2347325354531517e-15
5827.7,1.234104572306043e-15
5827.8,1.2334770880935802e-15
5827.9,1.23285008232886e-15
5828.0,1.2322235545255931e-15
5828.1,1.231597504198112e-15
5828.2,1.2309719308613535e-15
5828.3,1.2303468340308833e-15
5828.4,1.2297222132228812e-15
5828.5,1.2290980679541288e-15
5828.6,1.2284743977420326e-15
5828.7,1.2278512021046119e-15
5828.8,1.227228480560484e-15
5828.9,1.2266062326288895e-15
5829.0,1.2259844578296776e-15
5829.1,1.2253631556832944e-15
5829.2,1.2247423257108045e-15
5829.3,1.2241219674338792e-15
5829.4,1.2235020803747843e-15
5829.5,1.2228826640564012e-15
5829.6,1.2222637180022157e-15
5829.7,1.2216452417363039e-15
5829.8,1.2210272347833559e-15
5829.9,1.2204096966686628e-15
5830.0,1.219792626918104e-15
5830.1,1.2191760250581704e-15
5830.2,1.2185598906159501e-15
5830.3,1.2179442231191166e-15
5830.4,1.2173290220959535e-15
5830.5,1.2167142870753377e-15
5830.6,1.2161000175867305e-15
5830.7,1.215486213160198e-15
5830.8,1.214872873326399e-15
5830.9,1.2142599976165735e-15
5831.0,1.2136475855625623e-15
5831.1,1.2130356366967985e-15
5831.2,1.2124241505522915e-15
5831.3,1.2118131266626517e-15
5831.4,1.2112025645620715e-15
5831.5,1.2105924637853358e-15
5831.6,1.2099828238678013e-15
5831.7,1.2093736443454225e-15
5831.8,1.2087649247547387e-15
5831.9,1.2081566646328583e-15
5832.0,1.2075488635174863e-15
5832.1,1.2069415209469062e-15
5832.2,1.2063346364599717e-15
5832.3,1.2057282095961276e-15
5832.4,1.2051222398953984e-15
5832.5,1.2045167268983712e-15
5832.6,1.2039116701462266e-15
5832.7,1.203307069180718e-15
5832.8,1.2027029235441618e-15
5832.9,1.202099232779463e-15
5833.0,1.2014959964300991e-15
5833.1,1.2008932140401066e-15
5833.2,1.2002908851541082e-15
5833.3,1.199689009317296e-15
5833.4,1.19908758607542e-15
5833.5,1.198486614974812e-15
5833.6,1.1978860955623726e-15
5833.7,1.197286027385556e-15
5833.8,1.1966864099923967e-15
5833.9,1.1960872429314943e-15
5834.0,1.1954885257520019e-15
5834.1,1.1948902580036472e-15
5834.2,1.194292439236722e-15
5834.3,1.1936950690020692e-15
5834.4,1.193098146851104e-15
5834.5,1.192501672335803e-15
5834.6,1.19190564500869e-15
5834.7,1.19131006442286e-15
5834.8,1.1907149301319627e-15
5834.9,1.1901202416902081e-15
5835.0,1.189525998652352e-15
5835.1,1.1889322005737168e-15
5835.2,1.1883388470101794e-15
5835.3,1.1877459375181603e-15
5835.4,1.1871534716546436e-15
5835.5,1.1865614489771663e-15
5835.6,1.1859698690438056e-15
5835.7,1.1853787314131991e-15
5835.8,1.1847880356445367e-15
5835.9,1.1841977812975448e-15
5836.0,1.1836079679325096e-15
5836.1,1.1830185951102637e-15
5836.2,1.1824296623921762e-15
5836.3,1.1818411693401728e-15
5836.4,1.181253115516724e-15
5836.5,1.1806655004848337e-15
5836.6,1.1800783238080597e-15
5836.7,1.1794915850505026e-15
5836.8,1.1789052837767936e-15
5836.9,1.1783194195521154e-15
5837.0,1.1777339919421917e-15
5837.1,1.1771490005132737e-15
5837.2,1.1765644448321625e-15
5837.3,1.1759803244661967e-15
5837.4,1.17539663898324e-15
5837.5,1.1748133879517047e-15
5837.6,1.174230570940538e-15
5837.7,1.1736481875192097e-15
5837.8,1.1730662372577343e-15
5837.9,1.1724847197266605e-15
5838.0,1.1719036344970563e-15
5838.1,1.1713229811405338e-15
5838.2,1.1707427592292313e-15
5838.3,1.1701629683358201e-15
5838.4,1.1695836080334884e-15
5838.5,1.1690046778959668e-15
5838.6,1.1684261774975108e-15
5838.7,1.1678481064128903e-15
5838.8,1.1672704642174157e-15
5838.9,1.16669325048692e-15
5839.0,1.1661164647977486e-15
5839.1,1.1655401067267842e-15
5839.2,1.1649641758514301e-15
5839.3,1.1643886717496002e-15
5839.4,1.1638135939997423e-15
5839.5,1.1632389421808246e-15
5839.6,1.1626647158723204e-15
5839.7,1.162090914654238e-15
5839.8,1.1615175381070999e-15
5839.9,1.160944585811936e-15
5840.0,1.1603720573503048e-15
5840.1,1.1597999523042785e-15
5840.2,1.1592282702564358e-15
5840.3,1.1586570107898789e-15
5840.4,1.1580861734882236e-15
5840.5,1.1575157579355882e-15
5840.6,1.156945763716613e-15
5840.7,1.1563761904164505e-15
5840.8,1.1558070376207526e-15
5840.9,1.1552383049156906e-15
5841.0,1.1546699918879464e-15
5841.1,1.154102098124698e-15
5841.2,1.153534623213642e-15
5841.3,1.152967566742983e-15
5841.4,1.1524009283014186e-15
5841.5,1.1518347074781637e-15
5841.6,1.1512689038629338e-15
5841.7,1.1507035170459523e-15
5841.8,1.1501385466179333e-15
5841.9,1.1495739921701054e-15
5842.0,1.149009853294198e-15
5842.1,1.1484461295824311e-15
5842.2,1.1478828206275348e-15
5842.3,1.1473199260227385e-15
5842.4,1.1467574453617596e-15
5842.5,1.146195378238825e-15
5842.6,1.1456337242486567e-15
5842.7,1.145072482986464e-15
5842.8,1.1445116540479619e-15
5842.9,1.1439512370293608e-15
5843.0,1.143391231527354e-15
5843.1,1.1428316371391387e-15
5843.2,1.1422724534624056e-15
5843.3,1.1417136800953264e-15
5843.4,1.1411553166365752e-15
5843.5,1.1405973626853156e-15
5843.6,1.1400398178411903e-15
5843.7,1.1394826817043445e-15
5843.8,1.1389259538754083e-15
5843.9,1.1383696339554904e-15
5844.0,1.1378137215461971e-15
5844.1,1.137258216249622e-15
5844.2,1.136703117668331e-15
5844.3,1.1361484254053874e-15
5844.4,1.1355941390643396e-15
5844.5,1.1350402582492056e-15
5844.6,1.1344867825644996e-15
5844.7,1.133933711615217e-15
5844.8,1.1333810450068226e-15
5844.9,1.1328287823452743e-15
5845.0,1.1322769232370056e-15
5845.1,1.1317254672889331e-15
5845.2,1.1311744141084398e-15
5845.3,1.130623763303399e-15
5845.4,1.1300735144821603e-15
5845.5,1.1295236672535383e-15
5845.6,1.1289742212268356e-15
5845.7,1.1284251760118288e-15
5845.8,1.1278765312187579e-15
5845.9,1.1273282864583477e-15
5846.0,1.1267804413417972e-15
5846.1,1.1262329954807636e-15
5846.2,1.1256859484873895e-15
5846.3,1.1251392999742874e-15
5846.4,1.1245930495545281e-15
5846.5,1.1240471968416651e-15
5846.6,1.1235017414497182e-15
5846.7,1.1229566829931663e-15
5846.8,1.1224120210869658e-15
5846.9,1.1218677553465401e-15
5847.0,1.121323885387767e-15
5847.1,1.1207804108270027e-15
5847.2,1.120237331281066e-15
5847.3,1.1196946463672297e-15
5847.4,1.1191523557032407e-15
5847.5,1.1186104589073095e-15
5847.6,1.1180689555980964e-15
5847.7,1.117527845394735e-15
5847.8,1.1169871279168189e-15
5847.9,1.1164468027843917e-15
5848.0,1.1159068696179665e-15
5848.1,1.1153673280385152e-15
5848.2,1.1148281776674576e-15
5848.3,1.1142894181266809e-15
5848.4,1.1137510490385253e-15
5848.5,1.1132130700257909e-15
5848.6,1.112675480711724e-15
5848.7,1.1121382807200335e-15
5848.8,1.1116014696748839e-15
5848.9,1.1110650472008831e-15
5849.0,1.1105290129231019e-15
5849.1,1.1099933664670613e-15
5849.2,1.1094581074587266e-15
5849.3,1.1089232355245224e-15
5849.4,1.1083887502913225e-15
5849.5,1.1078546513864424e-15
5849.6,1.107320938437655e-15
5849.7,1.1067876110731814e-15
5849.8,1.106254668921681e-15
5849.9,1.1057221116122697e-15
5850.0,1.1051899387745092e-15
5850.1,1.1046581500383978e-15
5850.2,1.1041267450343879e-15
5850.3,1.1035957233933767e-15
5850.4,1.1030650847466945e-15
5850.5,1.1025348287261258e-15
5850.6,1.1020049549638967e-15
5850.7,1.1014754630926648e-15
5850.8,1.1009463527455388e-15
5850.9,1.10041762355607e-15
5851.0,1.0998892751582366e-15
5851.1,1.0993613071864672e-15
5851.2,1.0988337192756301e-15
5851.3,1.0983065110610198e-15
5851.4,1.0977796821783788e-15
5851.5,1.097253232263888e-15
5851.6,1.0967271609541506e-15
5851.7,1.096201467886219e-15
5851.8,1.0956761526975751e-15
5851.9,1.0951512150261395e-15
5852.0,1.0946266545102543e-15
5852.1,1.0941024707887072e-15
5852.2,1.0935786635007172e-15
5852.3,1.0930552322859232e-15
5852.4,1.0925321767844085e-15
5852.5,1.0920094966366849e-15
5852.6,1.0914871914836831e-15
5852.7,1.090965260966776e-15
5852.8,1.0904437047277623e-15
5852.9,1.0899225224088602e-15
5853.0,1.0894017136527248e-15
5853.1,1.0888812781024387e-15
5853.2,1.0883612154014994e-15
5853.3,1.0878415251938405e-15
5853.4,1.0873222071238217e-15
5853.5,1.086803260836215e-15
5853.6,1.0862846859762281e-15
5853.7,1.0857664821894899e-15
5853.8,1.0852486491220438e-15
5853.9,1.0847311864203641e-15
5854.0,1.0842140937313462e-15
5854.1,1.0836973707022964e-15
5854.2,1.0831810169809514e-15
5854.3,1.0826650322154675e-15
5854.4,1.0821494160544088e-15
5854.5,1.08163416814677e-15
5854.6,1.0811192881419608e-15
5854.7,1.0806047756897997e-15
5854.8,1.0800906304405317e-15
5854.9,1.0795768520448169e-15
5855.0,1.079063440153722e-15
5855.1,1.078550394418737e-15
5855.2,1.0780377144917634e-15
5855.3,1.0775254000251197e-15
5855.4,1.0770134506715274e-15
5855.5,1.0765018660841305e-15
5855.6,1.0759906459164838e-15
5855.7,1.075479789822545e-15
5855.8,1.0749692974566905e-15
5855.9,1.0744591684737086e-15
5856.0,1.073949402528786e-15
5856.1,1.0734399992775286e-15
5856.2,1.0729309583759497e-15
5856.3,1.0724222794804623e-15
5856.4,1.0719139622478946e-15
5856.5,1.0714060063354813e-15
5856.6,1.0708984114008556e-15
5856.7,1.0703911771020633e-15
5856.8,1.0698843030975562e-15
5856.9,1.0693777890461808e-15
5857.0,1.0688716346071954e-15
5857.1,1.068365839440265e-15
5857.2,1.0678604032054427e-15
5857.3,1.0673553255631961e-15
5857.4,1.0668506061743952e-15
5857.5,1.0663462447002979e-15
5857.6,1.065842240802574e-15
5857.7,1.0653385941432942e-15
5857.8,1.064835304384916e-15
5857.9,1.0643323711903058e-15
5858.0,1.06382979422273e-15
5858.1,1.0633275731458403e-15
5858.2,1.0628257076236959e-15
5858.3,1.062324197320753e-15
5858.4,1.0618230419018525e-15
5858.5,1.0613222410322405e-15
5858.6,1.0608217943775562e-15
5858.7,1.0603217016038338e-15
5858.8,1.0598219623774922e-15
5858.9,1.0593225763653531e-15
5859.0,1.0588235432346303e-15
5859.1,1.0583248626529204e-15
5859.2,1.0578265342882202e-15
5859.3,1.0573285578089172e-15
5859.4,1.0568309328837801e-15
5859.5,1.056333659181977e-15
5859.6,1.0558367363730635e-15
5859.7,1.0553401641269762e-15
5859.8,1.0548439421140473e-15
5859.9,1.0543480700049986e-15
5860.0,1.0538525474709272e-15
5860.1,1.0533573741833273e-15
5860.2,1.0528625498140787e-15
5860.3,1.0523680740354362e-15
5860.4,1.0518739465200501e-15
5860.5,1.0513801669409541e-15
5860.6,1.0508867349715555e-15
5860.7,1.0503936502856554e-15
5860.8,1.0499009125574368e-15
5860.9,1.049408521461455e-15
5861.0,1.048916476672657e-15
5861.1,1.0484247778663696e-15
5861.2,1.047933424718292e-15
5861.3,1.0474424169045119e-15
5861.4,1.0469517541014954e-15
5861.5,1.0464614359860799e-15
5861.6,1.0459714622354897e-15
5861.7,1.045481832527326e-15
5861.8,1.044992546539559e-15
5861.9,1.044503603950544e-15
5862.0,1.0440150044390105e-15
5862.1,1.0435267476840653e-15
5862.2,1.0430388333651823e-15
5862.3,1.0425512611622182e-15
5862.4,1.0420640307554046e-15
5862.5,1.041577141825337e-15
5862.6,1.0410905940529928e-15
5862.7,1.0406043871197225e-15
5862.8,1.040118520707239e-15
5862.9,1.0396329944976358e-15
5863.0,1.0391478081733775e-15
5863.1,1.0386629614172896e-15
5863.2,1.0381784539125769e-15
5863.3,1.037694285342814e-15
5863.4,1.037210455391934e-15
5863.5,1.0367269637442482e-15
5863.6,1.036243810084437e-15
5863.7,1.0357609940975361e-15
5863.8,1.0352785154689587e-15
5863.9,1.0347963738844852e-15
5864.0,1.0343145690302513e-15
5864.1,1.0338331005927672e-15
5864.2,1.0333519682589082e-15
5864.3,1.0328711717159045e-15
5864.4,1.032390710651359e-15
5864.5,1.0319105847532391e-15
5864.6,1.0314307937098633e-15
5864.7,1.0309513372099235e-15
5864.8,1.0304722149424733e-15
5864.9,1.0299934265969165e-15
5865.0,1.0295149718630285e-15
5865.1,1.0290368504309447e-15
5865.2,1.0285590619911499e-15
5865.3,1.0280816062344985e-15
5865.4,1.0276044828521997e-15
5865.5,1.0271276915358246e-15
5865.6,1.0266512319772923e-15
5865.7,1.0261751038688884e-15
5865.8,1.0256993069032553e-15
5865.9,1.025223840773382e-15
5866.0,1.0247487051726238e-15
5866.1,1.0242738997946884e-15
5866.2,1.0237994243336323e-15
5866.3,1.0233252784838731e-15
5866.4,1.0228514619401833e-15
5866.5,1.0223779743976787e-15
5866.6,1.021904815551837e-15
5866.7,1.0214319850984894e-15
5866.8,1.0209594827338083e-15
5866.9,1.0204873081543276e-15
5867.0,1.0200154610569306e-15
5867.1,1.019543941138843e-15
5867.2,1.0190727480976494e-15
5867.3,1.018601881631283e-15
5867.4,1.0181313414380167e-15
5867.5,1.0176611272164825e-15
5867.6,1.0171912386656582e-15
5867.7,1.016721675484861e-15
5867.8,1.0162524373737642e-15
5867.9,1.0157835240323866e-15
5868.0,1.015314935161085e-15
5868.1,1.0148466704605706e-15
5868.2,1.0143787296318985e-15
5868.3,1.013911112376461e-15
5868.4,1.0134438183960017e-15
5868.5,1.0129768473926085e-15
5868.6,1.0125101990687047e-15
5868.7,1.0120438731270636e-15
5868.8,1.0115778692707972e-15
5868.9,1.0111121872033644e-15
5869.0,1.0106468266285542e-15
5869.1,1.0101817872505064e-15
5869.2,1.0097170687737006e-15
5869.3,1.0092526709029474e-15
5869.4,1.0087885933434063e-15
5869.5,1.0083248358005748e-15
5869.6,1.00786139798028e-15
5869.7,1.0073982795886957e-15
5869.8,1.0069354803323343e-15
5869.9,1.0064729999180348e-15
5870.0,1.006010838052982e-15
5870.1,1.005548994444698e-15
5870.2,1.0050874688010304e-15
5870.3,1.0046262608301702e-15
5870.4,1.0041653702406453e-15
5870.5,1.003704796741307e-15
5870.6,1.0032445400413494e-15
5870.7,1.0027845998503019e-15
5870.8,1.0023249758780144e-15
5870.9,1.0018656678346808e-15
5871.0,1.0014066754308272e-15
5871.1,1.0009479983772995e-15
5871.2,1.0004896363852862e-15
5871.3,1.000031589166306e-15
5871.4,9.995738564321968e-16
5871.5,9.991164378951373e-16
5871.6,9.986593332676353e-16
5871.7,9.982025422625159e-16
5871.8,9.977460645929448e-16
5871.9,9.972898999724138e-16
5872.0,9.968340481147326e-16
5872.1,9.963785087340483e-16
5872.2,9.95923281544831e-16
5872.3,9.95468366261879e-16
5872.4,9.950137626003079e-16
5872.5,9.945594702755679e-16
5872.6,9.941054890034333e-16
5872.7,9.936518184999938e-16
5872.8,9.93198458481672e-16
5872.9,9.927454086652139e-16
5873.0,9.92292668767679e-16
5873.1,9.918402385064596e-16
5873.2,9.913881175992683e-16
5873.3,9.909363057641319e-16
5873.4,9.904848027194059e-16
5873.5,9.90033608183768e-16
5873.6,9.895827218762062e-16
5873.7,9.891321435160378e-16
5873.8,9.886818728228995e-16
5873.9,9.882319095167382e-16
5874.0,9.877822533178277e-16
5874.1,9.873329039467605e-16
5874.2,9.868838611244373e-16
5874.3,9.864351245720862e-16
5874.4,9.859866940112501e-16
5874.5,9.855385691637819e-16
5874.6,9.850907497518568e-16
5874.7,9.846432354979674e-16
5874.8,9.841960261249121e-16
5874.9,9.837491213558121e-16
5875.0,9.833025209141038e-16
5875.1,9.828562245235277e-16
5875.2,9.824102319081471e-16
5875.3,9.819645427923385e-16
5875.4,9.815191569007814e-16
5875.5,9.810740739584765e-16
5875.6,9.806292936907367e-16
5875.7,9.801848158231766e-16
5875.8,9.797406400817308e-16
5875.9,9.79296766192641e-16
5876.0,9.788531938824633e-16
5876.1,9.784099228780524e-16
5876.2,9.779669529065822e-16
5876.3,9.775242836955356e-16
5876.4,9.77081914972694e-16
5876.5,9.766398464661562e-16
5876.6,9.76198077904329e-16
5876.7,9.757566090159155e-16
5876.8,9.753154395299366e-16
5876.9,9.748745691757184e-16
5877.0,9.744339976828832e-16
5877.1,9.739937247813688e-16
5877.2,9.735537502014178e-16
5877.3,9.731140736735679e-16
5877.4,9.726746949286696e-16
5877.5,9.722356136978788e-16
5877.6,9.717968297126435e-16
5877.7,9.713583427047261e-16
5877.8,9.709201524061894e-16
5877.9,9.704822585493896e-16
5878.0,9.700446608669958e-16
5878.1,9.69607359091975e-16
5878.2,9.691703529575885e-16
5878.3,9.687336421974066e-16
5878.4,9.68297226545299e-16
5878.5,9.678611057354265e-16
5878.6,9.674252795022588e-16
5878.7,9.669897475805632e-16
5878.8,9.665545097053972e-16
5878.9,9.661195656121256e-16
5879.0,9.656849150364101e-16
5879.1,9.652505577142007e-16
5879.2,9.648164933817542e-16
5879.3,9.6438272177562e-16
5879.4,9.639492426326467e-16
5879.5,9.635160556899695e-16
5879.6,9.630831606850284e-16
5879.7,9.626505573555573e-16
5879.8,9.622182454395762e-16
5879.9,9.61786224675408e-16
5880.0,9.613544948016694e-16
5880.1,9.60923055557261e-16
5880.2,9.604919066813858e-16
5880.3,9.600610479135387e-16
5880.4,9.596304789934982e-16
5880.5,9.59200199661343e-16
5880.6,9.587702096574434e-16
5880.7,9.583405087224518e-16
5880.8,9.579110965973197e-16
5880.9,9.574819730232887e-16
5881.0,9.570531377418814e-16
5881.1,9.56624590494919e-16
5881.2,9.561963310245105e-16
5881.3,9.557683590730463e-16
5881.4,9.553406743832125e-16
5881.5,9.549132766979832e-16
5881.6,9.544861657606118e-16
5881.7,9.540593413146466e-16
5881.8,9.53632803103923e-16
5881.9,9.532065508725541e-16
5882.0,9.527805843649472e-16
5882.1,9.523549033257953e-16
5882.2,9.519295075000674e-16
5882.3,9.515043966330267e-16
5882.4,9.510795704702198e-16
5882.5,9.506550287574702e-16
5882.6,9.502307712408913e-16
5882.7,9.498067976668781e-16
5882.8,9.493831077821123e-16
5882.9,9.48959701333547e-16
5883.0,9.485365780684282e-16
5883.1,9.481137377342829e-16
5883.2,9.476911800789102e-16
5883.3,9.472689048503987e-16
5883.4,9.468469117971192e-16
5883.5,9.464252006677117e-16
5883.6,9.460037712111065e-16
5883.7,9.455826231765127e-16
5883.8,9.451617563134093e-16
5883.9,9.447411703715636e-16
5884.0,9.443208651010207e-16
5884.1,9.439008402520948e-16
5884.2,9.434810955753862e-16
5884.3,9.430616308217742e-16
5884.4,9.426424457424031e-16
5884.5,9.422235400887053e-16
5884.6,9.418049136123877e-16
5884.7,9.413865660654242e-16
5884.8,9.409684972000738e-16
5884.9,9.4055070676887e-16
5885.0,9.401331945246109e-16
5885.1,9.3971596022038e-16
5885.2,9.392990036095335e-16
5885.3,9.388823244456917e-16
5885.4,9.384659224827579e-16
5885.5,9.380497974749077e-16
5885.6,9.3763394917658e-16
5885.7,9.37218377342496e-16
5885.8,9.36803081727647e-16
5885.9,9.36388062087288e-16
5886.0,9.35973318176953e-16
5886.1,9.355588497524442e-16
5886.2,9.351446565698364e-16
5886.3,9.347307383854666e-16
5886.4,9.343170949559493e-16
5886.5,9.339037260381681e-16
5886.6,9.334906313892677e-16
5886.7,9.330778107666686e-16
5886.8,9.326652639280606e-16
5886.9,9.322529906313924e-16
5887.0,9.31840990634888e-16
5887.1,9.314292636970396e-16
5887.2,9.310178095765964e-16
5887.3,9.306066280325836e-16
5887.4,9.301957188242912e-16
5887.5,9.297850817112676e-16
5887.6,9.293747164533345e-16
5887.7,9.289646228105779e-16
5887.8,9.285548005433412e-16
5887.9,9.281452494122396e-16
5888.0,9.277359691781518e-16
5888.1,9.273269596022133e-16
5888.2,9.269182204458297e-16
5888.3,9.265097514706696e-16
5888.4,9.261015524386567e-16
5888.5,9.256936231119845e-16
5888.6,9.252859632531078e-16
5888.7,9.248785726247359e-16
5888.8,9.244714509898464e-16
5888.9,9.240645981116778e-16
5889.0,9.23658013753722e-16
5889.1,9.232516976797373e-16
5889.2,9.22845649653743e-16
5889.3,9.224398694400096e-16
5889.4,9.220343568030746e-16
5889.5,9.216291115077308e-16
5889.6,9.212241333190343e-16
5889.7,9.20819422002288e-16
5889.8,9.20414977323063e-16
5889.9,9.200107990471872e-16
5890.0,9.196068869407364e-16
5890.1,9.192032407700527e-16
5890.2,9.187998603017339e-16
5890.3,9.183967453026249e-16
5890.4,9.179938955398359e-16
5890.5,9.175913107807316e-16
5890.6,9.17188990792923e-16
5890.7,9.167869353442855e-16
5890.8,9.163851442029471e-16
5890.9,9.159836171372826e-16
5891.0,9.155823539159288e-16
5891.1,9.151813543077753e-16
5891.2,9.147806180819564e-16
5891.3,9.14380145007868e-16
5891.4,9.13979934855158e-16
5891.5,9.13579987393717e-16
5891.6,9.131803023936976e-16
5891.7,9.127808796255021e-16
5891.8,9.123817188597758e-16
5891.9,9.11982819867424e-16
5892.0,9.11584182419601e-16
5892.1,9.111858062877033e-16
5892.2,9.107876912433862e-16
5892.3,9.103898370585527e-16
5892.4,9.099922435053488e-16
5892.5,9.095949103561748e-16
5892.6,9.091978373836815e-16
5892.7,9.088010243607593e-16
5892.8,9.084044710605534e-16
5892.9,9.080081772564544e-16
5893.0,9.076121427221032e-16
5893.1,9.072163672313785e-16
5893.2,9.068208505584136e-16
5893.3,9.064255924775885e-16
5893.4,9.060305927635211e-16
5893.5,9.056358511910818e-16
5893.6,9.052413675353868e-16
5893.7,9.048471415717892e-16
5893.8,9.044531730758948e-16
5893.9,9.040594618235526e-16
5894.0,9.036660075908488e-16
5894.1,9.032728101541204e-16
5894.2,9.028798692899473e-16
5894.3,9.024871847751454e-16
5894.4,9.020947563867806e-16
5894.5,9.017025839021608e-16
5894.6,9.013106670988285e-16
5894.7,9.009190057545755e-16
5894.8,9.005275996474347e-16
5894.9,9.001364485556731e-16
5895.0,8.997455522578052e-16
5895.1,8.99354910532586e-16
5895.2,8.989645231590038e-16
5895.3,8.985743899162935e-16
5895.4,8.981845105839297e-16
5895.5,8.977948849416182e-16
5895.6,8.974055127693127e-16
5895.7,8.970163938472028e-16
5895.8,8.966275279557115e-16
5895.9,8.962389148755057e-16
5896.0,8.958505543874904e-16
5896.1,8.954624462727998e-16
5896.2,8.95074590312813e-16
5896.3,8.946869862891442e-16
5896.4,8.942996339836452e-16
5896.5,8.939125331783962e-16
5896.6,8.935256836557218e-16
5896.7,8.931390851981819e-16
5896.8,8.927527375885625e-16
5896.9,8.92366640609894e-16
5897.0,8.919807940454404e-16
5897.1,8.915951976786916e-16
5897.2,8.912098512933808e-16
5897.3,8.908247546734738e-16
5897.4,8.904399076031613e-16
5897.5,8.900553098668761e-16
5897.6,8.896709612492837e-16
5897.7,8.892868615352725e-16
5897.8,8.889030105099729e-16
5897.9,8.885194079587465e-16
5898.0,8.881360536671772e-16
5898.1,8.877529474210904e-16
5898.2,8.873700890065402e-16
5898.3,8.86987478209805e-16
5898.4,8.866051148174005e-16
5898.5,8.862229986160728e-16
5898.6,8.858411293927894e-16
5898.7,8.854595069347564e-16
5898.8,8.850781310294069e-16
5898.9,8.84697001464397e-16
5899.0,8.843161180276182e-16
5899.1,8.839354805071902e-16
5899.2,8.835550886914533e-16
5899.3,8.831749423689829e-16
5899.4,8.827950413285817e-16
5899.5,8.824153853592725e-16
5899.6,8.820359742503114e-16
5899.7,8.816568077911793e-16
5899.8,8.812778857715853e-16
5899.9,8.808992079814575e-16
5900.0,8.805207742109566e-16
5900.1,8.801425842504682e-16
5900.2,8.79764637890597e-16
5900.3,8.79386934922178e-16
5900.4,8.790094751362718e-16
5900.5,8.786322583241562e-16
5900.6,8.782552842773387e-16
5900.7,8.778785527875516e-16
5900.8,8.775020636467428e-16
5900.9,8.771258166470905e-16
5901.0,8.767498115809957e-16
5901.1,8.763740482410743e-16
5901.2,8.759985264201722e-16
5901.3,8.756232459113568e-16
5901.4,8.752482065079097e-16
5901.5,8.748734080033412e-16
5901.6,8.744988501913826e-16
5901.7,8.741245328659786e-16
5901.8,8.737504558213017e-16
5901.9,8.733766188517448e-16
5902.0,8.730030217519128e-16
5902.1,8.726296643166385e-16
5902.2,8.722565463409722e-16
5902.3,8.718836676201778e-16
5902.4,8.715110279497443e-16
5902.5,8.711386271253802e-16
5902.6,8.707664649430034e-16
5902.7,8.70394541198757e-16
5902.8,8.70022855689004e-16
