# Korg.jl Reference Spectrum - Solar-like (Continuum-only)
# Generated: 2025-10-05 14:04:41
# Parameters: Teff=5771.0K, logg=4.44, [M/H]=0.0
# Synthesis time: 12.51 seconds
# Wavelength range: 5000.0-5020.0 Å (2001 points)
# Line list: 0 lines (continuum only)
#
# Wavelength(Å)    Flux              Continuum         NormalizedFlux
     5004.5600      1.031828e+15      1.031828e+15      1.000000
     5004.5700      1.031821e+15      1.031821e+15      1.000000
     5004.5800      1.031815e+15      1.031815e+15      1.000000
     5004.5900      1.031808e+15      1.031808e+15      1.000000
     5004.6000      1.031801e+15      1.031801e+15      1.000000
     5004.6100      1.031794e+15      1.031794e+15      1.000000
     5004.6200      1.031787e+15      1.031787e+15      1.000000
     5004.6300      1.031781e+15      1.031781e+15      1.000000
     5004.6400      1.031774e+15      1.031774e+15      1.000000
     5004.6500      1.031767e+15      1.031767e+15      1.000000
     5004.6600      1.031760e+15      1.031760e+15      1.000000
     5004.6700      1.031754e+15      1.031754e+15      1.000000
     5004.6800      1.031747e+15      1.031747e+15      1.000000
     5004.6900      1.031740e+15      1.031740e+15      1.000000
     5004.7000      1.031733e+15      1.031733e+15      1.000000
     5004.7100      1.031727e+15      1.031727e+15      1.000000
     5004.7200      1.031720e+15      1.031720e+15      1.000000
     5004.7300      1.031713e+15      1.031713e+15      1.000000
     5004.7400      1.031706e+15      1.031706e+15      1.000000
     5004.7500      1.031700e+15      1.031700e+15      1.000000
     5004.7600      1.031693e+15      1.031693e+15      1.000000
     5004.7700      1.031686e+15      1.031686e+15      1.000000
     5004.7800      1.031679e+15      1.031679e+15      1.000000
     5004.7900      1.031673e+15      1.031673e+15      1.000000
     5004.8000      1.031666e+15      1.031666e+15      1.000000
     5004.8100      1.031659e+15      1.031659e+15      1.000000
     5004.8200      1.031652e+15      1.031652e+15      1.000000
     5004.8300      1.031645e+15      1.031645e+15      1.000000
     5004.8400      1.031639e+15      1.031639e+15      1.000000
     5004.8500      1.031632e+15      1.031632e+15      1.000000
     5004.8600      1.031625e+15      1.031625e+15      1.000000
     5004.8700      1.031618e+15      1.031618e+15      1.000000
     5004.8800      1.031612e+15      1.031612e+15      1.000000
     5004.8900      1.031605e+15      1.031605e+15      1.000000
     5004.9000      1.031598e+15      1.031598e+15      1.000000
     5004.9100      1.031591e+15      1.031591e+15      1.000000
     5004.9200      1.031585e+15      1.031585e+15      1.000000
     5004.9300      1.031578e+15      1.031578e+15      1.000000
     5004.9400      1.031571e+15      1.031571e+15      1.000000
     5004.9500      1.031564e+15      1.031564e+15      1.000000
     5004.9600      1.031558e+15      1.031558e+15      1.000000
     5004.9700      1.031551e+15      1.031551e+15      1.000000
     5004.9800      1.031544e+15      1.031544e+15      1.000000
     5004.9900      1.031537e+15      1.031537e+15      1.000000
     5005.0000      1.031531e+15      1.031531e+15      1.000000
     5005.0100      1.031529e+15      1.031529e+15      1.000000
     5005.0200      1.031527e+15      1.031527e+15      1.000000
     5005.0300      1.031525e+15      1.031525e+15      1.000000
     5005.0400      1.031523e+15      1.031523e+15      1.000000
     5005.0500      1.031522e+15      1.031522e+15      1.000000
     5005.0600      1.031520e+15      1.031520e+15      1.000000
     5005.0700      1.031518e+15      1.031518e+15      1.000000
     5005.0800      1.031516e+15      1.031516e+15      1.000000
     5005.0900      1.031514e+15      1.031514e+15      1.000000
     5005.1000      1.031513e+15      1.031513e+15      1.000000
     5005.1100      1.031511e+15      1.031511e+15      1.000000
     5005.1200      1.031509e+15      1.031509e+15      1.000000
     5005.1300      1.031507e+15      1.031507e+15      1.000000
     5005.1400      1.031505e+15      1.031505e+15      1.000000
     5005.1500      1.031504e+15      1.031504e+15      1.000000
     5005.1600      1.031502e+15      1.031502e+15      1.000000
     5005.1700      1.031500e+15      1.031500e+15      1.000000
     5005.1800      1.031498e+15      1.031498e+15      1.000000
     5005.1900      1.031496e+15      1.031496e+15      1.000000
     5005.2000      1.031495e+15      1.031495e+15      1.000000
     5005.2100      1.031493e+15      1.031493e+15      1.000000
     5005.2200      1.031491e+15      1.031491e+15      1.000000
     5005.2300      1.031489e+15      1.031489e+15      1.000000
     5005.2400      1.031487e+15      1.031487e+15      1.000000
     5005.2500      1.031486e+15      1.031486e+15      1.000000
     5005.2600      1.031484e+15      1.031484e+15      1.000000
     5005.2700      1.031482e+15      1.031482e+15      1.000000
     5005.2800      1.031480e+15      1.031480e+15      1.000000
     5005.2900      1.031479e+15      1.031479e+15      1.000000
     5005.3000      1.031477e+15      1.031477e+15      1.000000
     5005.3100      1.031475e+15      1.031475e+15      1.000000
     5005.3200      1.031473e+15      1.031473e+15      1.000000
     5005.3300      1.031471e+15      1.031471e+15      1.000000
     5005.3400      1.031470e+15      1.031470e+15      1.000000
     5005.3500      1.031468e+15      1.031468e+15      1.000000
     5005.3600      1.031466e+15      1.031466e+15      1.000000
     5005.3700      1.031464e+15      1.031464e+15      1.000000
     5005.3800      1.031462e+15      1.031462e+15      1.000000
     5005.3900      1.031461e+15      1.031461e+15      1.000000
     5005.4000      1.031459e+15      1.031459e+15      1.000000
     5005.4100      1.031457e+15      1.031457e+15      1.000000
     5005.4200      1.031455e+15      1.031455e+15      1.000000
     5005.4300      1.031453e+15      1.031453e+15      1.000000
     5005.4400      1.031452e+15      1.031452e+15      1.000000
     5005.4500      1.031450e+15      1.031450e+15      1.000000
     5005.4600      1.031448e+15      1.031448e+15      1.000000
     5005.4700      1.031446e+15      1.031446e+15      1.000000
     5005.4800      1.031444e+15      1.031444e+15      1.000000
     5005.4900      1.031443e+15      1.031443e+15      1.000000
     5005.5000      1.031441e+15      1.031441e+15      1.000000
     5005.5100      1.031439e+15      1.031439e+15      1.000000
     5005.5200      1.031437e+15      1.031437e+15      1.000000
     5005.5300      1.031435e+15      1.031435e+15      1.000000
     5005.5400      1.031434e+15      1.031434e+15      1.000000
     5005.5500      1.031432e+15      1.031432e+15      1.000000
     5005.5600      1.031430e+15      1.031430e+15      1.000000
     5005.5700      1.031428e+15      1.031428e+15      1.000000
     5005.5800      1.031426e+15      1.031426e+15      1.000000
     5005.5900      1.031425e+15      1.031425e+15      1.000000
     5005.6000      1.031423e+15      1.031423e+15      1.000000
     5005.6100      1.031421e+15      1.031421e+15      1.000000
     5005.6200      1.031419e+15      1.031419e+15      1.000000
     5005.6300      1.031417e+15      1.031417e+15      1.000000
     5005.6400      1.031416e+15      1.031416e+15      1.000000
     5005.6500      1.031414e+15      1.031414e+15      1.000000
     5005.6600      1.031412e+15      1.031412e+15      1.000000
     5005.6700      1.031410e+15      1.031410e+15      1.000000
     5005.6800      1.031409e+15      1.031409e+15      1.000000
     5005.6900      1.031407e+15      1.031407e+15      1.000000
     5005.7000      1.031405e+15      1.031405e+15      1.000000
     5005.7100      1.031403e+15      1.031403e+15      1.000000
     5005.7200      1.031401e+15      1.031401e+15      1.000000
     5005.7300      1.031400e+15      1.031400e+15      1.000000
     5005.7400      1.031398e+15      1.031398e+15      1.000000
     5005.7500      1.031396e+15      1.031396e+15      1.000000
     5005.7600      1.031394e+15      1.031394e+15      1.000000
     5005.7700      1.031392e+15      1.031392e+15      1.000000
     5005.7800      1.031391e+15      1.031391e+15      1.000000
     5005.7900      1.031389e+15      1.031389e+15      1.000000
     5005.8000      1.031387e+15      1.031387e+15      1.000000
     5005.8100      1.031385e+15      1.031385e+15      1.000000
     5005.8200      1.031383e+15      1.031383e+15      1.000000
     5005.8300      1.031382e+15      1.031382e+15      1.000000
     5005.8400      1.031380e+15      1.031380e+15      1.000000
     5005.8500      1.031378e+15      1.031378e+15      1.000000
     5005.8600      1.031376e+15      1.031376e+15      1.000000
     5005.8700      1.031374e+15      1.031374e+15      1.000000
     5005.8800      1.031373e+15      1.031373e+15      1.000000
     5005.8900      1.031371e+15      1.031371e+15      1.000000
     5005.9000      1.031369e+15      1.031369e+15      1.000000
     5005.9100      1.031367e+15      1.031367e+15      1.000000
     5005.9200      1.031365e+15      1.031365e+15      1.000000
     5005.9300      1.031364e+15      1.031364e+15      1.000000
     5005.9400      1.031362e+15      1.031362e+15      1.000000
     5005.9500      1.031360e+15      1.031360e+15      1.000000
     5005.9600      1.031358e+15      1.031358e+15      1.000000
     5005.9700      1.031356e+15      1.031356e+15      1.000000
     5005.9800      1.031355e+15      1.031355e+15      1.000000
     5005.9900      1.031353e+15      1.031353e+15      1.000000
     5006.0000      1.031351e+15      1.031351e+15      1.000000
     5006.0100      1.031356e+15      1.031356e+15      1.000000
     5006.0200      1.031362e+15      1.031362e+15      1.000000
     5006.0300      1.031367e+15      1.031367e+15      1.000000
     5006.0400      1.031373e+15      1.031373e+15      1.000000
     5006.0500      1.031378e+15      1.031378e+15      1.000000
     5006.0600      1.031383e+15      1.031383e+15      1.000000
     5006.0700      1.031389e+15      1.031389e+15      1.000000
     5006.0800      1.031394e+15      1.031394e+15      1.000000
     5006.0900      1.031399e+15      1.031399e+15      1.000000
     5006.1000      1.031405e+15      1.031405e+15      1.000000
     5006.1100      1.031410e+15      1.031410e+15      1.000000
     5006.1200      1.031416e+15      1.031416e+15      1.000000
     5006.1300      1.031421e+15      1.031421e+15      1.000000
     5006.1400      1.031426e+15      1.031426e+15      1.000000
     5006.1500      1.031432e+15      1.031432e+15      1.000000
     5006.1600      1.031437e+15      1.031437e+15      1.000000
     5006.1700      1.031442e+15      1.031442e+15      1.000000
     5006.1800      1.031448e+15      1.031448e+15      1.000000
     5006.1900      1.031453e+15      1.031453e+15      1.000000
     5006.2000      1.031459e+15      1.031459e+15      1.000000
     5006.2100      1.031464e+15      1.031464e+15      1.000000
     5006.2200      1.031469e+15      1.031469e+15      1.000000
     5006.2300      1.031475e+15      1.031475e+15      1.000000
     5006.2400      1.031480e+15      1.031480e+15      1.000000
     5006.2500      1.031485e+15      1.031485e+15      1.000000
     5006.2600      1.031491e+15      1.031491e+15      1.000000
     5006.2700      1.031496e+15      1.031496e+15      1.000000
     5006.2800      1.031502e+15      1.031502e+15      1.000000
     5006.2900      1.031507e+15      1.031507e+15      1.000000
     5006.3000      1.031512e+15      1.031512e+15      1.000000
     5006.3100      1.031518e+15      1.031518e+15      1.000000
     5006.3200      1.031523e+15      1.031523e+15      1.000000
     5006.3300      1.031528e+15      1.031528e+15      1.000000
     5006.3400      1.031534e+15      1.031534e+15      1.000000
     5006.3500      1.031539e+15      1.031539e+15      1.000000
     5006.3600      1.031544e+15      1.031544e+15      1.000000
     5006.3700      1.031550e+15      1.031550e+15      1.000000
     5006.3800      1.031555e+15      1.031555e+15      1.000000
     5006.3900      1.031561e+15      1.031561e+15      1.000000
     5006.4000      1.031566e+15      1.031566e+15      1.000000
     5006.4100      1.031571e+15      1.031571e+15      1.000000
     5006.4200      1.031577e+15      1.031577e+15      1.000000
     5006.4300      1.031582e+15      1.031582e+15      1.000000
     5006.4400      1.031587e+15      1.031587e+15      1.000000
     5006.4500      1.031593e+15      1.031593e+15      1.000000
     5006.4600      1.031598e+15      1.031598e+15      1.000000
     5006.4700      1.031604e+15      1.031604e+15      1.000000
     5006.4800      1.031609e+15      1.031609e+15      1.000000
     5006.4900      1.031614e+15      1.031614e+15      1.000000
     5006.5000      1.031620e+15      1.031620e+15      1.000000
     5006.5100      1.031625e+15      1.031625e+15      1.000000
     5006.5200      1.031630e+15      1.031630e+15      1.000000
     5006.5300      1.031636e+15      1.031636e+15      1.000000
     5006.5400      1.031641e+15      1.031641e+15      1.000000
     5006.5500      1.031647e+15      1.031647e+15      1.000000
     5006.5600      1.031652e+15      1.031652e+15      1.000000
     5006.5700      1.031657e+15      1.031657e+15      1.000000
     5006.5800      1.031663e+15      1.031663e+15      1.000000
     5006.5900      1.031668e+15      1.031668e+15      1.000000
     5006.6000      1.031673e+15      1.031673e+15      1.000000
     5006.6100      1.031679e+15      1.031679e+15      1.000000
     5006.6200      1.031684e+15      1.031684e+15      1.000000
     5006.6300      1.031690e+15      1.031690e+15      1.000000
     5006.6400      1.031695e+15      1.031695e+15      1.000000
     5006.6500      1.031700e+15      1.031700e+15      1.000000
     5006.6600      1.031706e+15      1.031706e+15      1.000000
     5006.6700      1.031711e+15      1.031711e+15      1.000000
     5006.6800      1.031716e+15      1.031716e+15      1.000000
     5006.6900      1.031722e+15      1.031722e+15      1.000000
     5006.7000      1.031727e+15      1.031727e+15      1.000000
     5006.7100      1.031733e+15      1.031733e+15      1.000000
     5006.7200      1.031738e+15      1.031738e+15      1.000000
     5006.7300      1.031743e+15      1.031743e+15      1.000000
     5006.7400      1.031749e+15      1.031749e+15      1.000000
     5006.7500      1.031754e+15      1.031754e+15      1.000000
     5006.7600      1.031759e+15      1.031759e+15      1.000000
     5006.7700      1.031765e+15      1.031765e+15      1.000000
     5006.7800      1.031770e+15      1.031770e+15      1.000000
     5006.7900      1.031776e+15      1.031776e+15      1.000000
     5006.8000      1.031781e+15      1.031781e+15      1.000000
     5006.8100      1.031786e+15      1.031786e+15      1.000000
     5006.8200      1.031792e+15      1.031792e+15      1.000000
     5006.8300      1.031797e+15      1.031797e+15      1.000000
     5006.8400      1.031802e+15      1.031802e+15      1.000000
     5006.8500      1.031808e+15      1.031808e+15      1.000000
     5006.8600      1.031813e+15      1.031813e+15      1.000000
     5006.8700      1.031819e+15      1.031819e+15      1.000000
     5006.8800      1.031824e+15      1.031824e+15      1.000000
     5006.8900      1.031829e+15      1.031829e+15      1.000000
     5006.9000      1.031835e+15      1.031835e+15      1.000000
     5006.9100      1.031840e+15      1.031840e+15      1.000000
     5006.9200      1.031845e+15      1.031845e+15      1.000000
     5006.9300      1.031851e+15      1.031851e+15      1.000000
     5006.9400      1.031856e+15      1.031856e+15      1.000000
     5006.9500      1.031862e+15      1.031862e+15      1.000000
     5006.9600      1.031867e+15      1.031867e+15      1.000000
     5006.9700      1.031872e+15      1.031872e+15      1.000000
     5006.9800      1.031878e+15      1.031878e+15      1.000000
     5006.9900      1.031883e+15      1.031883e+15      1.000000
     5007.0000      1.031889e+15      1.031889e+15      1.000000
     5007.0100      1.031897e+15      1.031897e+15      1.000000
     5007.0200      1.031905e+15      1.031905e+15      1.000000
     5007.0300      1.031913e+15      1.031913e+15      1.000000
     5007.0400      1.031922e+15      1.031922e+15      1.000000
     5007.0500      1.031930e+15      1.031930e+15      1.000000
     5007.0600      1.031938e+15      1.031938e+15      1.000000
     5007.0700      1.031947e+15      1.031947e+15      1.000000
     5007.0800      1.031955e+15      1.031955e+15      1.000000
     5007.0900      1.031963e+15      1.031963e+15      1.000000
     5007.1000      1.031972e+15      1.031972e+15      1.000000
     5007.1100      1.031980e+15      1.031980e+15      1.000000
     5007.1200      1.031988e+15      1.031988e+15      1.000000
     5007.1300      1.031997e+15      1.031997e+15      1.000000
     5007.1400      1.032005e+15      1.032005e+15      1.000000
     5007.1500      1.032013e+15      1.032013e+15      1.000000
     5007.1600      1.032022e+15      1.032022e+15      1.000000
     5007.1700      1.032030e+15      1.032030e+15      1.000000
     5007.1800      1.032038e+15      1.032038e+15      1.000000
     5007.1900      1.032047e+15      1.032047e+15      1.000000
     5007.2000      1.032055e+15      1.032055e+15      1.000000
     5007.2100      1.032063e+15      1.032063e+15      1.000000
     5007.2200      1.032072e+15      1.032072e+15      1.000000
     5007.2300      1.032080e+15      1.032080e+15      1.000000
     5007.2400      1.032088e+15      1.032088e+15      1.000000
     5007.2500      1.032097e+15      1.032097e+15      1.000000
     5007.2600      1.032105e+15      1.032105e+15      1.000000
     5007.2700      1.032113e+15      1.032113e+15      1.000000
     5007.2800      1.032122e+15      1.032122e+15      1.000000
     5007.2900      1.032130e+15      1.032130e+15      1.000000
     5007.3000      1.032138e+15      1.032138e+15      1.000000
     5007.3100      1.032146e+15      1.032146e+15      1.000000
     5007.3200      1.032155e+15      1.032155e+15      1.000000
     5007.3300      1.032163e+15      1.032163e+15      1.000000
     5007.3400      1.032171e+15      1.032171e+15      1.000000
     5007.3500      1.032180e+15      1.032180e+15      1.000000
     5007.3600      1.032188e+15      1.032188e+15      1.000000
     5007.3700      1.032196e+15      1.032196e+15      1.000000
     5007.3800      1.032205e+15      1.032205e+15      1.000000
     5007.3900      1.032213e+15      1.032213e+15      1.000000
     5007.4000      1.032221e+15      1.032221e+15      1.000000
     5007.4100      1.032230e+15      1.032230e+15      1.000000
     5007.4200      1.032238e+15      1.032238e+15      1.000000
     5007.4300      1.032246e+15      1.032246e+15      1.000000
     5007.4400      1.032255e+15      1.032255e+15      1.000000
     5007.4500      1.032263e+15      1.032263e+15      1.000000
     5007.4600      1.032271e+15      1.032271e+15      1.000000
     5007.4700      1.032280e+15      1.032280e+15      1.000000
     5007.4800      1.032288e+15      1.032288e+15      1.000000
     5007.4900      1.032296e+15      1.032296e+15      1.000000
     5007.5000      1.032305e+15      1.032305e+15      1.000000
     5007.5100      1.032313e+15      1.032313e+15      1.000000
     5007.5200      1.032321e+15      1.032321e+15      1.000000
     5007.5300      1.032330e+15      1.032330e+15      1.000000
     5007.5400      1.032338e+15      1.032338e+15      1.000000
     5007.5500      1.032346e+15      1.032346e+15      1.000000
     5007.5600      1.032355e+15      1.032355e+15      1.000000
     5007.5700      1.032363e+15      1.032363e+15      1.000000
     5007.5800      1.032371e+15      1.032371e+15      1.000000
     5007.5900      1.032380e+15      1.032380e+15      1.000000
     5007.6000      1.032388e+15      1.032388e+15      1.000000
     5007.6100      1.032396e+15      1.032396e+15      1.000000
     5007.6200      1.032405e+15      1.032405e+15      1.000000
     5007.6300      1.032413e+15      1.032413e+15      1.000000
     5007.6400      1.032421e+15      1.032421e+15      1.000000
     5007.6500      1.032430e+15      1.032430e+15      1.000000
     5007.6600      1.032438e+15      1.032438e+15      1.000000
     5007.6700      1.032446e+15      1.032446e+15      1.000000
     5007.6800      1.032455e+15      1.032455e+15      1.000000
     5007.6900      1.032463e+15      1.032463e+15      1.000000
     5007.7000      1.032471e+15      1.032471e+15      1.000000
     5007.7100      1.032480e+15      1.032480e+15      1.000000
     5007.7200      1.032488e+15      1.032488e+15      1.000000
     5007.7300      1.032496e+15      1.032496e+15      1.000000
     5007.7400      1.032505e+15      1.032505e+15      1.000000
     5007.7500      1.032513e+15      1.032513e+15      1.000000
     5007.7600      1.032521e+15      1.032521e+15      1.000000
     5007.7700      1.032530e+15      1.032530e+15      1.000000
     5007.7800      1.032538e+15      1.032538e+15      1.000000
     5007.7900      1.032546e+15      1.032546e+15      1.000000
     5007.8000      1.032555e+15      1.032555e+15      1.000000
     5007.8100      1.032563e+15      1.032563e+15      1.000000
     5007.8200      1.032571e+15      1.032571e+15      1.000000
     5007.8300      1.032579e+15      1.032579e+15      1.000000
     5007.8400      1.032588e+15      1.032588e+15      1.000000
     5007.8500      1.032596e+15      1.032596e+15      1.000000
     5007.8600      1.032604e+15      1.032604e+15      1.000000
     5007.8700      1.032613e+15      1.032613e+15      1.000000
     5007.8800      1.032621e+15      1.032621e+15      1.000000
     5007.8900      1.032629e+15      1.032629e+15      1.000000
     5007.9000      1.032638e+15      1.032638e+15      1.000000
     5007.9100      1.032646e+15      1.032646e+15      1.000000
     5007.9200      1.032654e+15      1.032654e+15      1.000000
     5007.9300      1.032663e+15      1.032663e+15      1.000000
     5007.9400      1.032671e+15      1.032671e+15      1.000000
     5007.9500      1.032679e+15      1.032679e+15      1.000000
     5007.9600      1.032688e+15      1.032688e+15      1.000000
     5007.9700      1.032696e+15      1.032696e+15      1.000000
     5007.9800      1.032704e+15      1.032704e+15      1.000000
     5007.9900      1.032713e+15      1.032713e+15      1.000000
     5008.0000      1.032721e+15      1.032721e+15      1.000000
     5008.0100      1.032729e+15      1.032729e+15      1.000000
     5008.0200      1.032736e+15      1.032736e+15      1.000000
     5008.0300      1.032744e+15      1.032744e+15      1.000000
     5008.0400      1.032751e+15      1.032751e+15      1.000000
     5008.0500      1.032759e+15      1.032759e+15      1.000000
     5008.0600      1.032767e+15      1.032767e+15      1.000000
     5008.0700      1.032774e+15      1.032774e+15      1.000000
     5008.0800      1.032782e+15      1.032782e+15      1.000000
     5008.0900      1.032789e+15      1.032789e+15      1.000000
     5008.1000      1.032797e+15      1.032797e+15      1.000000
     5008.1100      1.032804e+15      1.032804e+15      1.000000
     5008.1200      1.032812e+15      1.032812e+15      1.000000
     5008.1300      1.032819e+15      1.032819e+15      1.000000
     5008.1400      1.032827e+15      1.032827e+15      1.000000
     5008.1500      1.032835e+15      1.032835e+15      1.000000
     5008.1600      1.032842e+15      1.032842e+15      1.000000
     5008.1700      1.032850e+15      1.032850e+15      1.000000
     5008.1800      1.032857e+15      1.032857e+15      1.000000
     5008.1900      1.032865e+15      1.032865e+15      1.000000
     5008.2000      1.032872e+15      1.032872e+15      1.000000
     5008.2100      1.032880e+15      1.032880e+15      1.000000
     5008.2200      1.032888e+15      1.032888e+15      1.000000
     5008.2300      1.032895e+15      1.032895e+15      1.000000
     5008.2400      1.032903e+15      1.032903e+15      1.000000
     5008.2500      1.032910e+15      1.032910e+15      1.000000
     5008.2600      1.032918e+15      1.032918e+15      1.000000
     5008.2700      1.032925e+15      1.032925e+15      1.000000
     5008.2800      1.032933e+15      1.032933e+15      1.000000
     5008.2900      1.032941e+15      1.032941e+15      1.000000
     5008.3000      1.032948e+15      1.032948e+15      1.000000
     5008.3100      1.032956e+15      1.032956e+15      1.000000
     5008.3200      1.032963e+15      1.032963e+15      1.000000
     5008.3300      1.032971e+15      1.032971e+15      1.000000
     5008.3400      1.032978e+15      1.032978e+15      1.000000
     5008.3500      1.032986e+15      1.032986e+15      1.000000
     5008.3600      1.032994e+15      1.032994e+15      1.000000
     5008.3700      1.033001e+15      1.033001e+15      1.000000
     5008.3800      1.033009e+15      1.033009e+15      1.000000
     5008.3900      1.033016e+15      1.033016e+15      1.000000
     5008.4000      1.033024e+15      1.033024e+15      1.000000
     5008.4100      1.033031e+15      1.033031e+15      1.000000
     5008.4200      1.033039e+15      1.033039e+15      1.000000
     5008.4300      1.033046e+15      1.033046e+15      1.000000
     5008.4400      1.033054e+15      1.033054e+15      1.000000
     5008.4500      1.033062e+15      1.033062e+15      1.000000
     5008.4600      1.033069e+15      1.033069e+15      1.000000
     5008.4700      1.033077e+15      1.033077e+15      1.000000
     5008.4800      1.033084e+15      1.033084e+15      1.000000
     5008.4900      1.033092e+15      1.033092e+15      1.000000
     5008.5000      1.033099e+15      1.033099e+15      1.000000
     5008.5100      1.033107e+15      1.033107e+15      1.000000
     5008.5200      1.033115e+15      1.033115e+15      1.000000
     5008.5300      1.033122e+15      1.033122e+15      1.000000
     5008.5400      1.033130e+15      1.033130e+15      1.000000
     5008.5500      1.033137e+15      1.033137e+15      1.000000
     5008.5600      1.033145e+15      1.033145e+15      1.000000
     5008.5700      1.033152e+15      1.033152e+15      1.000000
     5008.5800      1.033160e+15      1.033160e+15      1.000000
     5008.5900      1.033168e+15      1.033168e+15      1.000000
     5008.6000      1.033175e+15      1.033175e+15      1.000000
     5008.6100      1.033183e+15      1.033183e+15      1.000000
     5008.6200      1.033190e+15      1.033190e+15      1.000000
     5008.6300      1.033198e+15      1.033198e+15      1.000000
     5008.6400      1.033205e+15      1.033205e+15      1.000000
     5008.6500      1.033213e+15      1.033213e+15      1.000000
     5008.6600      1.033221e+15      1.033221e+15      1.000000
     5008.6700      1.033228e+15      1.033228e+15      1.000000
     5008.6800      1.033236e+15      1.033236e+15      1.000000
     5008.6900      1.033243e+15      1.033243e+15      1.000000
     5008.7000      1.033251e+15      1.033251e+15      1.000000
     5008.7100      1.033258e+15      1.033258e+15      1.000000
     5008.7200      1.033266e+15      1.033266e+15      1.000000
     5008.7300      1.033274e+15      1.033274e+15      1.000000
     5008.7400      1.033281e+15      1.033281e+15      1.000000
     5008.7500      1.033289e+15      1.033289e+15      1.000000
     5008.7600      1.033296e+15      1.033296e+15      1.000000
     5008.7700      1.033304e+15      1.033304e+15      1.000000
     5008.7800      1.033312e+15      1.033312e+15      1.000000
     5008.7900      1.033319e+15      1.033319e+15      1.000000
     5008.8000      1.033327e+15      1.033327e+15      1.000000
     5008.8100      1.033334e+15      1.033334e+15      1.000000
     5008.8200      1.033342e+15      1.033342e+15      1.000000
     5008.8300      1.033349e+15      1.033349e+15      1.000000
     5008.8400      1.033357e+15      1.033357e+15      1.000000
     5008.8500      1.033365e+15      1.033365e+15      1.000000
     5008.8600      1.033372e+15      1.033372e+15      1.000000
     5008.8700      1.033380e+15      1.033380e+15      1.000000
     5008.8800      1.033387e+15      1.033387e+15      1.000000
     5008.8900      1.033395e+15      1.033395e+15      1.000000
     5008.9000      1.033402e+15      1.033402e+15      1.000000
     5008.9100      1.033410e+15      1.033410e+15      1.000000
     5008.9200      1.033418e+15      1.033418e+15      1.000000
     5008.9300      1.033425e+15      1.033425e+15      1.000000
     5008.9400      1.033433e+15      1.033433e+15      1.000000
     5008.9500      1.033440e+15      1.033440e+15      1.000000
     5008.9600      1.033448e+15      1.033448e+15      1.000000
     5008.9700      1.033455e+15      1.033455e+15      1.000000
     5008.9800      1.033463e+15      1.033463e+15      1.000000
     5008.9900      1.033471e+15      1.033471e+15      1.000000
     5009.0000      1.033478e+15      1.033478e+15      1.000000
     5009.0100      1.033475e+15      1.033475e+15      1.000000
     5009.0200      1.033471e+15      1.033471e+15      1.000000
     5009.0300      1.033468e+15      1.033468e+15      1.000000
     5009.0400      1.033464e+15      1.033464e+15      1.000000
     5009.0500      1.033461e+15      1.033461e+15      1.000000
     5009.0600      1.033458e+15      1.033458e+15      1.000000
     5009.0700      1.033454e+15      1.033454e+15      1.000000
     5009.0800      1.033451e+15      1.033451e+15      1.000000
     5009.0900      1.033447e+15      1.033447e+15      1.000000
     5009.1000      1.033444e+15      1.033444e+15      1.000000
     5009.1100      1.033441e+15      1.033441e+15      1.000000
     5009.1200      1.033437e+15      1.033437e+15      1.000000
     5009.1300      1.033434e+15      1.033434e+15      1.000000
     5009.1400      1.033430e+15      1.033430e+15      1.000000
     5009.1500      1.033427e+15      1.033427e+15      1.000000
     5009.1600      1.033424e+15      1.033424e+15      1.000000
     5009.1700      1.033420e+15      1.033420e+15      1.000000
     5009.1800      1.033417e+15      1.033417e+15      1.000000
     5009.1900      1.033413e+15      1.033413e+15      1.000000
     5009.2000      1.033410e+15      1.033410e+15      1.000000
     5009.2100      1.033406e+15      1.033406e+15      1.000000
     5009.2200      1.033403e+15      1.033403e+15      1.000000
     5009.2300      1.033400e+15      1.033400e+15      1.000000
     5009.2400      1.033396e+15      1.033396e+15      1.000000
     5009.2500      1.033393e+15      1.033393e+15      1.000000
     5009.2600      1.033389e+15      1.033389e+15      1.000000
     5009.2700      1.033386e+15      1.033386e+15      1.000000
     5009.2800      1.033383e+15      1.033383e+15      1.000000
     5009.2900      1.033379e+15      1.033379e+15      1.000000
     5009.3000      1.033376e+15      1.033376e+15      1.000000
     5009.3100      1.033372e+15      1.033372e+15      1.000000
     5009.3200      1.033369e+15      1.033369e+15      1.000000
     5009.3300      1.033366e+15      1.033366e+15      1.000000
     5009.3400      1.033362e+15      1.033362e+15      1.000000
     5009.3500      1.033359e+15      1.033359e+15      1.000000
     5009.3600      1.033355e+15      1.033355e+15      1.000000
     5009.3700      1.033352e+15      1.033352e+15      1.000000
     5009.3800      1.033349e+15      1.033349e+15      1.000000
     5009.3900      1.033345e+15      1.033345e+15      1.000000
     5009.4000      1.033342e+15      1.033342e+15      1.000000
     5009.4100      1.033338e+15      1.033338e+15      1.000000
     5009.4200      1.033335e+15      1.033335e+15      1.000000
     5009.4300      1.033331e+15      1.033331e+15      1.000000
     5009.4400      1.033328e+15      1.033328e+15      1.000000
     5009.4500      1.033325e+15      1.033325e+15      1.000000
     5009.4600      1.033321e+15      1.033321e+15      1.000000
     5009.4700      1.033318e+15      1.033318e+15      1.000000
     5009.4800      1.033314e+15      1.033314e+15      1.000000
