# Korg.jl Solar Spectrum - Complete Data
# Generated on: 2025-07-31T21:55:00.448
# Parameters: Teff=5780 K, logg=4.44, [M/H]=0.0, vmic=1.0 km/s
# Wavelength range: (5000, 5200) Å
# Synthesis time: 56.38 seconds
# Total wavelength points: 20001
# Strong absorption lines (>10% depth): 6154
# Deepest line: 5185.05 Å, 89.2% depth
#
# Column 1: Wavelength (Å)
# Column 2: Absolute Flux (erg/s/cm²/Å)
# Column 3: Continuum Flux (erg/s/cm²/Å)
# Column 4: Normalized Flux (dimensionless)
#
# Wavelength    AbsoluteFlux      ContinuumFlux     NormalizedFlux
 5066.2500     9.908551e+14     1.036818e+15      0.955669
 5066.2600     9.857286e+14     1.036816e+15      0.950727
 5066.2700     9.792256e+14     1.036814e+15      0.944457
 5066.2800     9.706753e+14     1.036812e+15      0.936212
 5066.2900     9.582994e+14     1.036809e+15      0.924277
 5066.3000     9.359161e+14     1.036807e+15      0.902691
 5066.3100     8.873080e+14     1.036805e+15      0.855810
 5066.3200     7.856353e+14     1.036803e+15      0.757748
 5066.3300     6.329272e+14     1.036801e+15      0.610462
 5066.3400     4.920118e+14     1.036799e+15      0.474549
 5066.3500     4.080390e+14     1.036796e+15      0.393558
 5066.3600     3.718102e+14     1.036794e+15      0.358615
 5066.3700     3.602081e+14     1.036792e+15      0.347426
 5066.3800     3.417441e+14     1.036790e+15      0.329617
 5066.3900     2.963367e+14     1.036788e+15      0.285822
 5066.4000     2.529729e+14     1.036786e+15      0.243997
 5066.4100     2.248621e+14     1.036784e+15      0.216884
 5066.4200     2.095255e+14     1.036781e+15      0.202092
 5066.4300     2.049569e+14     1.036779e+15      0.197686
 5066.4400     2.105809e+14     1.036777e+15      0.203111
 5066.4500     2.272536e+14     1.036775e+15      0.219193
 5066.4600     2.582471e+14     1.036773e+15      0.249087
 5066.4700     3.152483e+14     1.036771e+15      0.304067
 5066.4800     4.322852e+14     1.036769e+15      0.416954
 5066.4900     6.175091e+14     1.036766e+15      0.595611
 5066.5000     7.665759e+14     1.036764e+15      0.739393
 5066.5100     8.433243e+14     1.036762e+15      0.813421
 5066.5200     8.838689e+14     1.036760e+15      0.852530
 5066.5300     9.065850e+14     1.036758e+15      0.874442
 5066.5400     9.086380e+14     1.036756e+15      0.876424
 5066.5500     8.605292e+14     1.036753e+15      0.830023
 5066.5600     7.151101e+14     1.036751e+15      0.689760
 5066.5700     5.131018e+14     1.036749e+15      0.494914
 5066.5800     3.768165e+14     1.036747e+15      0.363460
 5066.5900     3.169746e+14     1.036745e+15      0.305740
 5066.6000     2.952183e+14     1.036743e+15      0.284756
 5066.6100     2.960702e+14     1.036741e+15      0.285578
 5066.6200     3.201280e+14     1.036738e+15      0.308784
 5066.6300     3.852494e+14     1.036736e+15      0.371598
 5066.6400     5.342132e+14     1.036734e+15      0.515285
 5066.6500     7.537224e+14     1.036732e+15      0.727018
 5066.6600     9.156770e+14     1.036730e+15      0.883236
 5066.6700     9.818219e+14     1.036728e+15      0.947039
 5066.6800     1.002088e+15     1.036726e+15      0.966590
 5066.6900     1.009045e+15     1.036723e+15      0.973302
 5066.7000     1.012709e+15     1.036721e+15      0.976839
 5066.7100     1.015285e+15     1.036719e+15      0.979325
 5066.7200     1.017299e+15     1.036717e+15      0.981270
 5066.7300     1.018957e+15     1.036715e+15      0.982871
 5066.7400     1.020373e+15     1.036713e+15      0.984239
 5066.7500     1.021588e+15     1.036710e+15      0.985413
 5066.7600     1.022645e+15     1.036708e+15      0.986435
 5066.7700     1.023577e+15     1.036706e+15      0.987336
 5066.7800     1.024406e+15     1.036704e+15      0.988138
 5066.7900     1.025149e+15     1.036702e+15      0.988856
 5066.8000     1.025818e+15     1.036700e+15      0.989504
 5066.8100     1.026424e+15     1.036698e+15      0.990091
 5066.8200     1.026976e+15     1.036695e+15      0.990625
 5066.8300     1.027480e+15     1.036693e+15      0.991113
 5066.8400     1.027942e+15     1.036691e+15      0.991560
 5066.8500     1.028367e+15     1.036689e+15      0.991972
 5066.8600     1.028759e+15     1.036687e+15      0.992352
 5066.8700     1.029121e+15     1.036685e+15      0.992704
 5066.8800     1.029457e+15     1.036683e+15      0.993030
 5066.8900     1.029769e+15     1.036680e+15      0.993333
 5066.9000     1.030059e+15     1.036678e+15      0.993615
 5066.9100     1.030330e+15     1.036676e+15      0.993879
 5066.9200     1.030583e+15     1.036674e+15      0.994125
 5066.9300     1.030820e+15     1.036672e+15      0.994355
 5066.9400     1.031042e+15     1.036670e+15      0.994572
 5066.9500     1.031251e+15     1.036667e+15      0.994775
 5066.9600     1.031446e+15     1.036665e+15      0.994966
 5066.9700     1.031631e+15     1.036663e+15      0.995146
 5066.9800     1.031805e+15     1.036661e+15      0.995315
 5066.9900     1.031969e+15     1.036659e+15      0.995476
 5067.0000     1.032123e+15     1.036657e+15      0.995627
 5067.0100     1.032269e+15     1.036654e+15      0.995770
 5067.0200     1.032354e+15     1.036651e+15      0.995854
 5067.0300     1.032482e+15     1.036649e+15      0.995980
 5067.0400     1.032746e+15     1.036646e+15      0.996237
 5067.0500     1.032856e+15     1.036643e+15      0.996346
 5067.0600     1.032960e+15     1.036641e+15      0.996449
 5067.0700     1.033058e+15     1.036638e+15      0.996546
 5067.0800     1.033151e+15     1.036636e+15      0.996638
 5067.0900     1.033137e+15     1.036633e+15      0.996627
 5067.1000     1.033210e+15     1.036630e+15      0.996700
 5067.1100     1.033276e+15     1.036628e+15      0.996767
 5067.1200     1.033336e+15     1.036625e+15      0.996828
 5067.1300     1.033390e+15     1.036622e+15      0.996882
 5067.1400     1.033437e+15     1.036620e+15      0.996929
 5067.1500     1.033475e+15     1.036617e+15      0.996969
 5067.1600     1.033505e+15     1.036614e+15      0.997000
 5067.1700     1.033525e+15     1.036612e+15      0.997022
 5067.1800     1.033532e+15     1.036609e+15      0.997032
 5067.1900     1.033524e+15     1.036606e+15      0.997026
 5067.2000     1.033496e+15     1.036604e+15      0.997002
 5067.2100     1.033443e+15     1.036601e+15      0.996953
 5067.2200     1.033346e+15     1.036599e+15      0.996863
 5067.2300     1.033175e+15     1.036596e+15      0.996699
 5067.2400     1.032810e+15     1.036593e+15      0.996351
 5067.2500     1.031732e+15     1.036591e+15      0.995313
 5067.2600     1.027895e+15     1.036588e+15      0.991614
 5067.2700     1.015356e+15     1.036585e+15      0.979520
 5067.2800     9.820978e+14     1.036583e+15      0.947438
 5067.2900     9.184587e+14     1.036580e+15      0.886047
 5067.3000     8.352507e+14     1.036577e+15      0.805777
 5067.3100     7.649311e+14     1.036575e+15      0.737941
 5067.3200     7.364633e+14     1.036572e+15      0.710480
 5067.3300     7.590995e+14     1.036569e+15      0.732319
 5067.3400     8.205657e+14     1.036567e+15      0.791619
 5067.3500     8.813157e+14     1.036564e+15      0.850228
 5067.3600     8.887090e+14     1.036561e+15      0.857363
 5067.3700     8.259506e+14     1.036559e+15      0.796820
 5067.3800     7.342323e+14     1.036556e+15      0.708338
 5067.3900     6.678254e+14     1.036554e+15      0.644275
 5067.4000     6.542463e+14     1.036551e+15      0.631176
 5067.4100     6.981956e+14     1.036548e+15      0.673578
 5067.4200     7.885808e+14     1.036546e+15      0.760778
 5067.4300     8.923444e+14     1.036543e+15      0.860885
 5067.4400     9.709077e+14     1.036540e+15      0.936681
 5067.4500     1.011601e+15     1.036538e+15      0.975942
 5067.4600     1.027038e+15     1.036535e+15      0.990838
 5067.4700     1.031772e+15     1.036532e+15      0.995408
 5067.4800     1.033164e+15     1.036530e+15      0.996753
 5067.4900     1.033686e+15     1.036527e+15      0.997259
 5067.5000     1.033971e+15     1.036524e+15      0.997536
 5067.5100     1.034162e+15     1.036522e+15      0.997723
 5067.5200     1.034302e+15     1.036519e+15      0.997861
 5067.5300     1.034411e+15     1.036517e+15      0.997968
 5067.5400     1.034499e+15     1.036514e+15      0.998056
 5067.5500     1.034571e+15     1.036511e+15      0.998128
 5067.5600     1.034724e+15     1.036509e+15      0.998278
 5067.5700     1.034766e+15     1.036506e+15      0.998321
 5067.5800     1.034801e+15     1.036503e+15      0.998358
 5067.5900     1.034832e+15     1.036501e+15      0.998390
 5067.6000     1.034858e+15     1.036498e+15      0.998417
 5067.6100     1.034880e+15     1.036495e+15      0.998441
 5067.6200     1.034899e+15     1.036493e+15      0.998463
 5067.6300     1.034916e+15     1.036490e+15      0.998481
 5067.6400     1.034930e+15     1.036487e+15      0.998498
 5067.6500     1.034887e+15     1.036485e+15      0.998459
 5067.6600     1.034873e+15     1.036482e+15      0.998448
 5067.6700     1.034816e+15     1.036479e+15      0.998395
 5067.6800     1.034606e+15     1.036477e+15      0.998195
 5067.6900     1.033923e+15     1.036474e+15      0.997539
 5067.7000     1.032108e+15     1.036472e+15      0.995790
 5067.7100     1.028401e+15     1.036469e+15      0.992216
 5067.7200     1.022902e+15     1.036466e+15      0.986913
 5067.7300     1.017460e+15     1.036464e+15      0.981665
 5067.7400     1.014994e+15     1.036461e+15      0.979288
 5067.7500     1.017036e+15     1.036458e+15      0.981261
 5067.7600     1.022311e+15     1.036456e+15      0.986352
 5067.7700     1.027920e+15     1.036453e+15      0.991767
 5067.7800     1.031889e+15     1.036450e+15      0.995599
 5067.7900     1.033862e+15     1.036448e+15      0.997505
 5067.8000     1.034623e+15     1.036445e+15      0.998242
 5067.8100     1.034861e+15     1.036442e+15      0.998474
 5067.8200     1.034927e+15     1.036440e+15      0.998541
 5067.8300     1.034945e+15     1.036437e+15      0.998561
 5067.8400     1.034993e+15     1.036435e+15      0.998609
 5067.8500     1.034983e+15     1.036432e+15      0.998602
 5067.8600     1.034972e+15     1.036429e+15      0.998594
 5067.8700     1.034960e+15     1.036427e+15      0.998585
 5067.8800     1.034948e+15     1.036424e+15      0.998576
 5067.8900     1.034934e+15     1.036421e+15      0.998565
 5067.9000     1.034920e+15     1.036419e+15      0.998554
 5067.9100     1.034905e+15     1.036416e+15      0.998542
 5067.9200     1.034889e+15     1.036413e+15      0.998529
 5067.9300     1.034872e+15     1.036411e+15      0.998515
 5067.9400     1.034854e+15     1.036408e+15      0.998500
 5067.9500     1.034834e+15     1.036405e+15      0.998484
 5067.9600     1.034814e+15     1.036403e+15      0.998467
 5067.9700     1.034792e+15     1.036400e+15      0.998448
 5067.9800     1.034769e+15     1.036397e+15      0.998429
 5067.9900     1.034725e+15     1.036395e+15      0.998389
 5068.0000     1.034630e+15     1.036392e+15      0.998300
 5068.0100     1.034305e+15     1.036389e+15      0.997989
 5068.0200     1.033224e+15     1.036387e+15      0.996949
 5068.0300     1.029977e+15     1.036384e+15      0.993819
 5068.0400     1.021595e+15     1.036381e+15      0.985733
 5068.0500     1.003330e+15     1.036378e+15      0.968112
 5068.0600     9.702569e+14     1.036375e+15      0.936202
 5068.0700     9.211832e+14     1.036372e+15      0.888854
 5068.0800     8.621271e+14     1.036369e+15      0.831872
 5068.0900     8.050626e+14     1.036367e+15      0.776813
 5068.1000     7.623444e+14     1.036364e+15      0.735595
 5068.1100     7.422029e+14     1.036361e+15      0.716163
 5068.1200     7.479624e+14     1.036358e+15      0.721722
 5068.1300     7.787216e+14     1.036355e+15      0.751404
 5068.1400     8.289451e+14     1.036352e+15      0.799868
 5068.1500     8.877355e+14     1.036349e+15      0.856599
 5068.1600     9.407395e+14     1.036347e+15      0.907746
 5068.1700     9.752321e+14     1.036344e+15      0.941031
 5068.1800     9.846088e+14     1.036341e+15      0.950082
 5068.1900     9.693384e+14     1.036338e+15      0.935350
 5068.2000     9.360415e+14     1.036335e+15      0.903223
 5068.2100     8.960593e+14     1.036332e+15      0.864645
 5068.2200     8.621812e+14     1.036330e+15      0.831957
 5068.2300     8.451110e+14     1.036327e+15      0.815487
 5068.2400     8.517819e+14     1.036324e+15      0.821926
 5068.2500     8.824177e+14     1.036321e+15      0.851491
 5068.2600     9.271861e+14     1.036318e+15      0.894692
 5068.2700     9.703660e+14     1.036315e+15      0.936362
 5068.2800     1.001305e+15     1.036312e+15      0.966219
 5068.2900     1.018861e+15     1.036310e+15      0.983162
 5068.3000     1.027020e+15     1.036307e+15      0.991039
 5068.3100     1.030094e+15     1.036304e+15      0.994007
 5068.3200     1.030932e+15     1.036301e+15      0.994819
 5068.3300     1.030895e+15     1.036298e+15      0.994786
 5068.3400     1.030563e+15     1.036295e+15      0.994468
 5068.3500     1.030111e+15     1.036293e+15      0.994035
 5068.3600     1.029564e+15     1.036290e+15      0.993510
 5068.3700     1.028927e+15     1.036287e+15      0.992898
 5068.3800     1.028178e+15     1.036284e+15      0.992178
 5068.3900     1.027291e+15     1.036281e+15      0.991325
 5068.4000     1.026227e+15     1.036278e+15      0.990300
 5068.4100     1.024934e+15     1.036275e+15      0.989056
 5068.4200     1.023341e+15     1.036273e+15      0.987521
 5068.4300     1.021313e+15     1.036270e+15      0.985567
 5068.4400     1.018745e+15     1.036267e+15      0.983091
 5068.4500     1.015411e+15     1.036264e+15      0.979877
 5068.4600     1.010820e+15     1.036261e+15      0.975449
 5068.4700     1.004132e+15     1.036258e+15      0.968998
 5068.4800     9.933803e+14     1.036256e+15      0.958625
 5068.4900     9.734030e+14     1.036253e+15      0.939349
 5068.5000     9.278377e+14     1.036250e+15      0.895380
 5068.5100     8.247009e+14     1.036247e+15      0.795854
 5068.5200     6.501282e+14     1.036244e+15      0.627389
 5068.5300     4.745005e+14     1.036241e+15      0.457905
 5068.5400     3.700678e+14     1.036238e+15      0.357126
 5068.5500     3.231398e+14     1.036236e+15      0.311840
 5068.5600     3.078010e+14     1.036233e+15      0.297038
 5068.5700     3.148657e+14     1.036230e+15      0.303857
 5068.5800     3.485318e+14     1.036227e+15      0.336347
 5068.5900     4.289789e+14     1.036224e+15      0.413983
 5068.6000     5.831165e+14     1.036221e+15      0.562734
 5068.6100     7.702502e+14     1.036219e+15      0.743328
 5068.6200     9.000812e+14     1.036216e+15      0.868623
 5068.6300     9.600533e+14     1.036213e+15      0.926502
 5068.6400     9.828967e+14     1.036210e+15      0.948550
 5068.6500     9.898041e+14     1.036207e+15      0.955218
 5068.6600     9.899895e+14     1.036204e+15      0.955400
 5068.6700     9.897183e+14     1.036201e+15      0.955141
 5068.6800     9.935283e+14     1.036199e+15      0.958820
 5068.6900     1.001910e+15     1.036196e+15      0.966912
 5068.7000     1.011612e+15     1.036193e+15      0.976278
 5068.7100     1.019170e+15     1.036190e+15      0.983574
 5068.7200     1.023676e+15     1.036187e+15      0.987925
 5068.7300     1.026027e+15     1.036184e+15      0.990197
 5068.7400     1.027327e+15     1.036182e+15      0.991454
 5068.7500     1.028197e+15     1.036179e+15      0.992297
 5068.7600     1.028876e+15     1.036176e+15      0.992955
 5068.7700     1.029478e+15     1.036173e+15      0.993538
 5068.7800     1.029951e+15     1.036170e+15      0.993998
 5068.7900     1.030359e+15     1.036167e+15      0.994395
 5068.8000     1.030612e+15     1.036164e+15      0.994641
 5068.8100     1.030914e+15     1.036162e+15      0.994936
 5068.8200     1.031116e+15     1.036159e+15      0.995133
 5068.8300     1.031330e+15     1.036156e+15      0.995343
 5068.8400     1.031509e+15     1.036153e+15      0.995518
 5068.8500     1.031643e+15     1.036150e+15      0.995650
 5068.8600     1.031687e+15     1.036147e+15      0.995695
 5068.8700     1.031424e+15     1.036145e+15      0.995444
 5068.8800     1.030105e+15     1.036142e+15      0.994174
 5068.8900     1.025939e+15     1.036139e+15      0.990155
 5068.9000     1.016474e+15     1.036136e+15      0.981024
 5068.9100     1.001457e+15     1.036133e+15      0.966533
 5068.9200     9.860776e+14     1.036130e+15      0.951693
 5068.9300     9.791036e+14     1.036127e+15      0.944964
 5068.9400     9.851674e+14     1.036125e+15      0.950819
 5068.9500     1.000267e+15     1.036122e+15      0.965396
 5068.9600     1.015661e+15     1.036119e+15      0.980255
 5068.9700     1.025692e+15     1.036116e+15      0.989940
 5068.9800     1.030135e+15     1.036113e+15      0.994231
 5068.9900     1.031646e+15     1.036110e+15      0.995692
